id,nom,nom_developpe,guide_eco,guide_innov,eti,secteur_eco,secteur_innov,adr0,adr1,adr2,cp,ville,cedex,pays,tel1,tel2,fax,email,web,siren,siret,naf,sicovam,forme_juridique,autre_forme_juridique,etablissement,type_structure,actionnaire,nationalite,effectif,annee_effectif,ca,annee_ca,groupe,nationalite_groupe,effectif_groupe,annee_effectif_groupe,ca_groupe,annee_ca_groupe,regroupement,contact_maj_civ,contact_maj_nom,contact_maj_prenom,contact_maj_fonction,contact_maj_email,contact_maj_tel,changed,
8515,CER FRANCE SAVOIE,,1,0,0,Comptabilité / Expertise-comptable,NULL,,191 rte d'Apremont,,73190,Saint-Baldoph,NULL,FR,04 79 28 33 33,,04 79 28 31 40,contact@73.cerfrance.fr,www.cerfrance-savoie.fr,,,,,Assoc,NULL,Siège,Association,,,NULL,NULL,NULL,NULL,,,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963162,
8516,CER FRANCE HAUTE-SAVOIE,,1,0,0,Comptabilité / Expertise-comptable,NULL,,52 av. des Îles,,74994,Annecy ,cedex  9,FR,04 50 88 19 00,,04 50 88 19 59,,www.cerfrance74.fr,,,,,Assoc,NULL,Siège,Association,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963221,
8517,CER FRANCE AIN,,1,0,0,Comptabilité / Expertise-comptable,NULL,,2 av. du Champ de Foire,BP 84,01003,Bourg-en-Bresse,NULL,FR,04 74 45 47 60,,04 74 45 47 62,contact@01.cerfrance.fr,www.01.cerfrance.fr/,,,,,Assoc,NULL,Siège,Association,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963221,
8518,CER FRANCE ARDÈCHE,,1,0,0,Comptabilité / Expertise-comptable,NULL,Zone d'activités Chamaras,Boulevard du Vivarais,,07004,Privas,NULL,FR,04 75 20 29 50,,04 75 20 29 59,contact@07.cerfrance.fr,www.cerfrance07.fr,,,,,Assoc,NULL,Siège,Association,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963221,
8519,DOMIDEP,,1,0,0,Santé,NULL,,36 rte de Lyon,,38300,Bourgoin-Jallieu,NULL,FR,04 74 43 81 99,,,,,448792317,44879231700027,6420Z,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,1350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963221,
8520,ANDRH DRÔME ARDÈCHE,Association nationale des DRH,1,0,0,Associations, clubs et réseaux,NULL,NULL,NULL,NULL,26000,Valence,NULL,FR,NULL,NULL,NULL,drome-ardeche@andrh.fr,www.andrh.fr,NULL,NULL,NULL,NULL,Assoc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542808693,
8521,ANDRH DAUPHINÉ,Association nationale des DRH,1,0,0,Associations, clubs et réseaux,NULL,NULL,NULL,NULL,38000,Grenoble,NULL,FR,NULL,NULL,NULL,dauphine@andrh.fr,www.andrh.fr,NULL,NULL,NULL,NULL,Assoc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542808682,
8522,ANDRH RHÔNE,Association nationale des DRH,1,0,0,Associations, clubs et réseaux,NULL,NULL,NULL,NULL,69000,Lyon,NULL,FR,NULL,NULL,NULL,rhone@andrh.fr,www.andrh.fr,NULL,NULL,NULL,NULL,Assoc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542813870,
8523,ANDRH LOIRE,Association nationale des DRH,1,0,0,Associations, clubs et réseaux,NULL,NULL,NULL,NULL,42000,Saint-Etienne,NULL,FR,NULL,NULL,NULL,loire@andrh.fr,www.andrh.fr,NULL,NULL,NULL,NULL,Assoc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542813853,
8524,ANDRH HAUTE-SAVOIE,Association nationale des DRH,1,0,0,Associations, clubs et réseaux,NULL,NULL,NULL,NULL,74000,Annecy,NULL,FR,NULL,NULL,NULL,haute-savoie@andrh.fr,www.andrh.fr,NULL,NULL,NULL,NULL,Assoc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542808703,
8525,ANDRH SAVOIE,Association nationale des DRH,1,0,0,Associations, clubs et réseaux,NULL,,,,73000,Chambéry,NULL,FR,,,,savoie@andrh.fr,www.andrh.fr,,,,,Assoc,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963221,
8526,ECCSEL,,1,0,0,Etudes / Ingénierie / Architecture,NULL,ZI le Moulin,bd Jean Monnet,,69490,Pontcharra-sur-Turdine,NULL,FR,04 72 07 64 58,,04 72 07 64 36,contact@eccsel.com,www.eccsel.com,509085718,50908571800039,4690Z,,SARL,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963281,
8527,LABÉLYSÉES,NULL,1,0,0,Associations, clubs et réseaux,NULL,NULL,1032 avenue de Joux,NULL,69400,Arnas,NULL,FR,04 74 02 28 00,NULL,04 74 02 95 70,contact@labelysees.fr,www.labelysees.fr,NULL,NULL,NULL,NULL,Assoc,NULL,Siège,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542823063,
8528,SOFIMAC PARTNERS LYON,NULL,1,1,0,Finance (Assurances / Banques / Bourse / Capital-Dvpt),NULL,NULL,19 rue de l'Arbre sec,NULL,69001,Lyon,NULL,FR,04 37 26 20 90,NULL,04 72 07 70 38,info@sofimacpartners.com,www.sofimacpartners.com,424562445,42456244500033,6430Z,NULL,SA,NULL,Etablissement secondaire,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1532684844,
8529,BONITASOFT,,1,0,0,Logiciels / Services Numériques,NULL,,32 rue Gustave Eiffel,,38000,Grenoble,NULL,FR,04 76 49 40 66,,,,www.bonitasoft.com,512854514,51285451400027,6201Z,,SA,NULL,Siège,Entreprise,,,60,NULL,NULL,NULL,,,135,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1472963281,
8530,SEAREKA,NULL,0,0,0,Etudes / Ingénierie / Architecture,NULL,NULL,145 rte de Millery,NULL,69700,Montagny,NULL,FR,NULL,NULL,NULL,contact@seareka.com,www.seareka.com,500807458,50080745800046,2651A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,2,2015,0,5 M€,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1486116945,
8531,ÉVIAN-LES-BAINS,NULL,0,0,0,Commune,NULL,NULL,2 rue de la Source de Clermont,BP 98,74502,Evian-les-Bains ,cedex,FR,04 50 83 10 00,04 50 74 99 31 (Dircom),04 50 83 10 03,courrier@ville-evian.fr,www.ville-evian.fr,217401199,21740119900013,8411Z,NULL,NULL,NULL,Siège,Secteur public,NULL,NULL,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542885153,
8532,PARC INDUSTRIEL DE LA PLAINE DE L'AIN (PIPA),NULL,1,0,0,Aménagement / Infrastructures,NULL,NULL,1580 avenue des Bergeries,NULL,01150,Saint-Vulbas,NULL,FR,04 74 46 54 19,NULL,04 74 61 51 01,courrier@plainedelain.fr,www.plainedelain.fr,256900713,25690071300049,8411Z,NULL,SYM,NULL,Siège,Secteur public,NULL,NULL,14,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1541613886,
8533,TRANSDEV AUVERGNE-RHÔNE-ALPES (EX-VEOLIA TRANSDEV),Pôle régional Rhône-Alpes Auvergne,1,0,0,Logistique / Transport,NULL,NULL,926 avenue de la houille blanche,NULL,73000,Chambéry,NULL,FR,04 79 68 32 60,NULL,NULL,NULL,www.transdev.com,350701801,NULL,NULL,NULL,NULL,NULL,Etablissement secondaire,Entreprise,NULL,NULL,2 500,2018,134 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1542364821,
8536,LE BON CÔTÉ DES CHOSES - LE BCC,,0,0,0,Logiciels / Services Numériques,NULL,Savoie Technolac,17 av. du Lac Léman,BP 359,73372,Le Bourget-du-Lac,NULL,FR,04 57 08 43 20,,,,www.leboncotedeschoses.fr,533122214,53312221400018,7490B,,SAS,NULL,Siège,Entreprise,,,5,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963341,
8537,ARCHEODUNUM,,0,0,0,Etudes / Ingénierie / Architecture,NULL,,500 rue Juliette Récamier,,69970,Chaponnay,NULL,FR,04 72 89 40 53,,04 72 89 54 04,archeodunum@wanadoo.fr,www.archeodunum.ch,490020864,49002086400024,7112B,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,Archeodunum,Suisse,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1472963341,
8538,LACHAINEIMMO.TV - IWTV,NULL,0,0,0,Média,NULL,ZA Plat du Pin,13 chemin de Creuzille,NULL,69690,Brussieu,NULL,FR,NULL,NULL,NULL,NULL,www.lachaineimmo.tv,530610252,53061025200013,5911A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541752738,
8539,CIC ORIO,NULL,1,0,0,Mécanique / Métallurgie,NULL,ZI de la Plaine,2 rue des Artisans,NULL,38560,Champ-sur-Drac,NULL,FR,04 76 68 88 21,NULL,04 76 68 84 34,contact@cicorio.fr,www.cicorio.fr,343096087,34309608700063,3311Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,120,2017,15,5 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1538040037,
8540,PLASTIC OMNIUM - SIGMATECH,NULL,1,1,0,Plasturgie / Caoutchouc / Composites,Laboratoires des grands groupes,Parc industriel de la Plaine de l'Ain,Avenue du Bois des Vergnes,NULL,01150,Sainte-Julie,NULL,FR,04 74 40 60 40,NULL,04 74 40 65 65,NULL,www.plasticomnium.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entreprise,NULL,NULL,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1510224803,
8541,SURVEY COPTER,,1,0,0,Etudes / Ingénierie / Architecture,NULL,,Aérodrome,,26700,Pierrelatte,NULL,FR,04 75 00 09 96,,04 75 49 92 85,,www.surveycopter.fr,405386962,40538696200022,7490B,,SAS,NULL,Siège,Entreprise,,,34,NULL,NULL,NULL,EADS,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963341,
8542,SILLON ALPIN,NULL,1,0,0,Intercommunalité,NULL,NULL,Savoie Technolac,BP 232,73374,Le Bourget-du-Lac ,cedex,FR,NULL,NULL,NULL,NULL,www.sillon-alpin.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541696801,
8543,RHÔNE-ALPES STUDIOS,,0,0,0,Culture,NULL,,24 rue Émile Decorps,,69100,Villeurbanne,NULL,FR,04 72 98 08 98,,04 72 98 08 99,contact@rhone-alpes-studios.fr,www.rhone-alpes-studios.fr,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963341,
8544,COMMISSION DU FILM RHÔNE-ALPES,,0,0,0,Culture,NULL,,24 rue Émile Decorps,,69100,Villeurbanne,NULL,FR,04 72 98 07 98,,04 72 98 08 99,,www.comfilm-rhone-alpes.fr,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1472963341,
8545,WEBHELP PAYMENT SERVICES FRANCE,NULL,1,0,0,Finance (Assurances / Banques / Bourse / Capital-Dvpt),NULL,NULL,450 rue Félix Esclangon,BP 22,73291 ,La Motte-Servolex ,cedex,FR,04 79 96 89 50,NULL,04 79 96 27 60,info@fdi-logbox.com,www.webhelp.com,330423815,33042381500043,8291Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,59,2017,24,4 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1542980606,
8546,BIOTEM,NULL,1,0,0,Santé,NULL,NULL,885 Rue Alphonse Gourju,NULL,38140,Apprieu,NULL,FR,04 76 65 10 91,NULL,04 76 67 48 86,info@biotem.fr,www.biotem.fr,320508047,32050804700018,2120Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,< 50,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1479909289,
8547,Yep Nature,,0,0,0,Commerce / Négoce,NULL,,www.yepnature.com,,13005,Marseille,NULL,FR,06.28.93.36.82,,0628933682,yepnature@yepnature.com,www.yepnature.com,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963401,
8549,CAR2GO LYON,,0,0,0,Autres services,NULL,,,,69000,Lyon,NULL,FR,,,,lyon@car2go.com,www.car2go.com,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963401,
8550,PARC NATUREL RÉGIONAL DES BARONNIES PROVENÇALES,NULL,1,0,0,Région / Organismes régionaux,NULL,Syndicat mixte,Le Village,NULL,26510,Sahune,NULL,FR,04 75 26 79 05,NULL,04 75 26 79 09,NULL,www.baronnies-provencales.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541698780,
8551,BPIFRANCE INVESTISSEMENT ( EX-FSI) DÉLÉGATION RÉGIONALE RHÔNE-ALPES,NULL,1,0,0,Finance (Assurances / Banques / Bourse / Capital-Dvpt),NULL,Immeuble Le 6e Sens,186, avenue Thiers,NULL,69465,Lyon ,cedex  06,FR,04 72 60 57 60,NULL,01 41 79 93 96,NULL,www.bpifrance.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Secteur public,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1513696197,
8552,STRATÉGIE PME,NULL,0,0,0,Aide aux entreprises,NULL,c/o Cetim Rhône-Alpes,25 avenue des Arts,BP 52042,69616,Villeurbanne,NULL,FR,04 72 44 59 00,NULL,NULL,contact@strategiepme.fr,www.strategiepme.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542731519,
8553,ECO-STRATÉGIE,NULL,1,0,0,Environnement,NULL,NULL,42 boulevard Antonio Vivaldi,NULL,42000,Saint-Etienne,NULL,FR,04 77 92 71 47,NULL,NULL,contact@eco-strategie.fr,www.eco-strategie.fr,485127757,48512775700022,7112B,NULL,SARL,NULL,Siège,Entreprise,Frédéric BRUYERE,NULL,14,2016,0,8 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.,BRUYERE,Frédéric,gérant,eco-strategie@orange.fr,0477927147,1542989544,
8554,AGENCE ÉCONOMIQUE DU PAYS VIENNOIS,NULL,1,0,0,Aide aux entreprises,NULL,CAPV,30 avenue Général Leclerc,NULL,38200,Vienne,NULL,FR,04 74 78 89 00,NULL,NULL,NULL, entreprendre@viennagglo.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1542303918,
8556,PROJET CEVA,,0,0,0,Aménagement / Infrastructures,NULL,,,,74000,,NULL,FR,,,,,http://www.ceva-france.fr/,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8557,IPAG GRENOBLE,Institut de planétologie et d'astrophysique de Grenoble,0,0,0,Recherche,NULL,Domaine universitaire,414 rue de la Piscine,,38400,Saint-Martin-d'Hères,NULL,FR,04 76 51 47 88,,04 76 44 88 21,,ipag.osug.fr,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8558,OSUG,Observatoire des sciences de l'univers de Grenoble,0,0,0,Recherche,NULL,Domaine universitaire,414 rue de la Piscine,,38400,Saint-Martin-d'Hères,NULL,FR,,,04 76 63 55 35,obs-dir@ujf-grenoble.fr,www.osug.fr,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8559,EDIFIM,,0,0,0,Habitat,NULL,,2 rue de l'Isernon,,74960,Cran-Gevrier,NULL,FR,04 50 33 56 63,,,edifim@edifim.fr,www.edifim.fr,442892717,44289271700038,7010Z,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8560,A2A Document Avenue,NULL,1,0,0,Logiciels / Services Numériques,NULL,NULL,39 Chemin du Vieux Chêne,NULL,38240,MEYLAN,NULL,FR,0476411920,NULL,0476412980,accueil@a2a-solutions.com,www.a2a-solutions.com,382331478,38233147800026,4666Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,2018,8.5 M€,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1551346101,
8561,PROBIKESHOP - DOLPHIN FRANCE,,1,0,0,Commerce / Négoce,NULL,,35 rue Ponchardier,CS 60318,42015,Saint-Etienne ,cedex  2,FR,,,,,www.probikeshop.fr,408364644,40836464400075,4540Z,,SAS,NULL,Siège,Entreprise,Migros,,27,NULL,NULL,NULL,,Suisse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8562,ÉTOILE DES CIMES,,0,0,0,Hôtellerie,NULL,,,,73640,Sainte-Foy-Tarentaise,NULL,FR,04 89 06 66 30,,,,www.mmv.fr,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8563,ENEDIS ALPES,NULL,1,0,0,Energie,NULL,NULL,5 boulevard Decouz,BP 2334,74011,Annecy ,cedex,FR,04 50 65 36 65,NULL,NULL,NULL,www.erdfdistribution.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38742,2016,13845 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542981026,
8564,IKARE - MUCOPLAY,,0,0,0,Recherche,NULL,,18 rue du Pr Joseph Nicolas,,69351,Lyon ,cedex  08,FR,04 78 76 93 10,,04 78 76 94 14,contact@mucoplay.org,mucoplay.org,,,,,Assoc,NULL,Siège,Association,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963522,
8565,ALTERNATIVE MÉDIA,NULL,1,0,0,Communication / Evénementiel,NULL,NULL,4 boulevard Gambetta,NULL,38000,Grenoble,NULL,FR,04 76 12 01 33,06 08 61 36 97,NULL,ab@alternativemedia.fr,www.alternativemedia.fr,400289278,40028927800014,7022Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,6 à 9,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1541766994,
8566,2MS NETTOYAGE,2M services,1,0,0,Maintenance / Nettoyage,NULL,,103 chemin des Huguenots,,26000,Valence,NULL,FR,04 75 78 12 44,,04 75 78 19 94,2ms@2ms-nettoyage.fr,www.2ms-nettoyage.fr,390234995,39023499500046,8121Z,,SARL,NULL,Siège,Entreprise,TOTO,,123,2014,NULL,NULL,,,130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963581,
8567,SDN INTERNATIONAL - CYBERPROTECT,,0,0,0,Logiciels / Services Numériques,NULL,,9 allée des tulipiers,,69500,Bron,NULL,FR,04 72 81 86 00,,04 72 81 84 75,contact@cyberprotect.fr,www.cyberprotect.fr,479758336,47975833600032,7022Z,,SAS,NULL,Siège,Entreprise,,,11,2015,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963581,
8568,ATPEAK,,0,0,0,Autres services,NULL,,519 route des Condamines,,69390,VERNAISON,NULL,FR,0472300918,,0478463869,contact@atpeak.fr,www.atpeak.fr,492012190,49201219000012,6202a,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963581,
8570,FIDUCIAL SECURITÉ,NULL,1,0,0,Autres services,NULL,NULL,38 place des Pavillons,NULL,69007,Lyon,NULL,FR,04 72 20 77 48,NULL,04 72 20 77 89,NULL,www.fiducial.fr,381162197,38116219700051,8010Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,5000,2016,200 M€,2016,FIDUCIAL,NULL,17340,2016,1600 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1495108985,
8571,2 POUR EMBALLER,NULL,1,0,0,Etudes / Ingénierie / Architecture,NULL,NULL,3 rue du Polisan,NULL,42570,Saint-Héand,NULL,FR,04 77 53 59 11,06 70 71 94 12,04 77 53 59 11,contact@2pouremballer.com,www.2pouremballer.com,519316186,51931618600013,7112B,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1476278559,
8572,AXONE - PÉPINIÈRE D'ENTREPRISES INNOVANTES,NULL,1,1,0,Aide aux entreprises,Pépinières,NULL,La Croix Bayard,NULL,69930,Saint-Clément-les-Places,NULL,FR,04 74 70 68 20,NULL,04 74 26 38 79,secretariat@axone.com,www.axone.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542305313,
8573,MOOTWIN - MOBILE SERVICE,,1,0,0,Logiciels / Services Numériques,NULL,,68 rte du Rivet,,38330,Saint-Ismier,NULL,FR,04 76 08 58 70,,04 80 80 75 61,contact@mootwin.com,www.mootwin.com,502377039,50237703900032,6202A,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963581,
8574,ALVEO CORPORATE,NULL,0,0,0,Marketing,NULL,NULL,39 boulevard de Paris,NULL,73100,Aix-les-Bains,NULL,FR,06 04 51 13 66,NULL,NULL,contact@alveo-corporate.fr,www.alveo-corporate.fr,531957827,53195782700011,7021Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541752111,
8575,GOLF CLUB DE MIONNAY,NULL,1,0,0,Sport / Loisirs,NULL,Domaine du Beau logis,2900 chemin Beau Logis,NULL,01390,Mionnay,NULL,FR,04 78 91 84 84,NULL,NULL,golf.mionnay@wanadoo.fr,www.golfclubmionnay.com,402361661,40236166100018,9311Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1543131431,
8576,XETIC,NULL,1,0,0,Associations, clubs et réseaux,NULL,NULL,4 place de Verdun,NULL,69250,Albigny-sur-Saône,NULL,FR,06 07 56 87 12,NULL,NULL,contact@xetic.org,www.xetic.org,NULL,NULL,NULL,NULL,Assoc,NULL,Siège,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542825981,
8577,ÉMERGENCES - DÉLÉGATION RHÔNE-ALPES AUVERGNE FRANCHE-COMTÉ,NULL,1,0,0,Formation professionnelle,NULL,Immeuble Orient,10 place Charles Béraudier,NULL,69428,Lyon ,cedex 03,FR,04 26 68 70 26,06 11 47 64 40,NULL,rhonealpes@emergences.fr,www.emergences.fr,333592574,33359257400078,7490B,NULL,Assoc,NULL,Etablissement secondaire,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1543089428,
8578,PROMENS COMPOSANTS,,1,0,0,Plasturgie / Caoutchouc / Composites,NULL,ZI Nord,rue de Grange Morin,,69400,Arnas,NULL,FR,04 77 69 57 64,,,,www.promens.com,509616710,50961671000018,2229A,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,Promens,Islande,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472963641,
8580,PORT DE COMMERCE DE VALENCE,NULL,1,0,0,Aménagement / Infrastructures,NULL,Zone portuaire,ZI la Motte,NULL,26800,Portes-lès-Valence,NULL,FR,04 75 57 08 59,NULL,04 75 57 28 31,port.commerce@drome.cci.fr,www.drome-portdecommerce.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Organisme consulaire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541613964,
